id,xcenter,ycenter,sky_center,aperture_sum_nLb,aperture_sum_phot,aperture_sum_Hz
566,5183.806235191413,6753.08519006682,"224.3168284517403,-22.83857713139112",13793152.901021898,30.429186643840907,151050482.50002626
567,5015.343997767259,6726.8138156755795,"224.13412554692587,-22.864948694711245",13981673.54270399,30.845083562632844,153114994.8049094
568,4844.254649054566,6700.132760247824,"223.94849567128037,-22.89151870517884",14652430.300067158,32.3248454929823,160460533.0271641
569,4628.421311171827,6666.47398303053,"223.7142132393091,-22.924730169802586",14045570.712523678,30.98604762794908,153814740.42513925
570,4457.33203662856,6639.792966770602,"223.5284203470317,-22.95081203543835",13761235.796727763,30.358774060824796,150700954.4379343
571,4288.8699363264905,6613.521664790051,"223.3454160874041,-22.976281187529253",14212479.896968298,31.35426733539975,155642583.0529244
572,4117.7676069954805,6586.838636886018,"223.1594821809224,-23.001933168542944",38943664.10226156,85.91393367900451,426476766.78257847
573,3949.2865851666434,6560.564407985355,"222.97633999632777,-23.026978365489864",15516804.9581181,34.2317494466164,169926404.25300378
574,3778.1587637931734,6533.877428879156,"222.79026683054084,-23.05219909377954",14334489.671263225,31.623434089443215,156978726.81999612
575,3609.6466796187497,6507.598379730816,"222.60698858088784,-23.07681898219013",15200532.506302767,33.5340182218809,166462866.4534168
576,3438.4812526548985,6480.905560349958,"222.42077829963526,-23.101607060671828",15957405.6816045,35.203762281287844,174751475.96431288
577,3222.5152524357336,6447.226221259794,"222.18576926324207,-23.132566443155138",14283156.061518349,31.51018659605008,156416566.2627926
578,3051.291742720785,6420.524371634026,"221.99940489592103,-23.156859890400977",14964652.547843821,33.01364152969206,163879716.5533914
579,2883.0857769004433,6391.595759979162,"221.81624302102588,-23.18320105612712",13376851.761109106,29.51078131785402,146491518.46182734
580,2714.433829571576,6365.29496293892,"221.63261170206667,-23.206693830093652",14216008.66234012,31.362052173347386,155681226.98849642
581,2543.110196062238,6338.577536067911,"221.44604555536864,-23.230335394193173",13589138.583918158,29.979109001860625,148816297.08523613
582,2374.3832310628354,6312.265064100038,"221.26228546218465,-23.253398013015794",13660564.008068908,30.136681210201598,149598485.52744073
583,2205.61423256247,6285.946048973754,"221.07846190770428,-23.27624679145684",13855393.757174356,30.566496702123185,151732089.6293395
584,2036.800590862381,6259.620083718995,"220.8945758196249,-23.298881367858222",13816965.095857749,30.4817189202725,151311252.72023267
585,1817.798606676758,6225.467419337364,"220.6560058208089,-23.327916107068848",14051845.50194853,30.9998904918635,153883456.4016104
586,1649.2853048965903,6196.490977871923,"220.47235175141992,-23.352694136121123",14321103.083449872,31.593901829341426,156832128.68085083
587,1482.943590735742,6170.550540941521,"220.29113568403798,-23.37427949812228",14433063.414050283,31.840898424028172,158058219.77687585
588,1313.904187254126,6144.189420093748,"220.10698301598148,-23.395993678895053",16857302.99734379,37.18903305856557,184606360.10271946
589,1144.8038317396436,6117.818805835627,"219.92277007035497,-23.41749209555705",16250955.717047345,35.85136539871103,177966177.83920154
590,975.6396947371722,6091.4382569300415,"219.73849758168657,-23.4387744304538",13679533.005337415,30.178528869143097,149806217.30642632
591,806.8248113804138,6062.414854371402,"219.5545221963518,-23.462476619289372",13883815.866578793,30.629198948526557,152043343.58048582
592,637.5246415825577,6036.013115852366,"219.37012892129076,-23.48332573633549",15043457.41667277,33.18749359087394,164742718.18509826
593,8863.570950890044,7146.235613217106,"228.2874299435328,-22.392435858510936",13174950.717025388,29.065365784647348,144280475.7549894
594,8694.283397861265,7119.835314279349,"228.10614554061468,-22.42330970320862",13237477.749581054,29.20330717901708,144965216.83664078
595,8525.0653577457,7093.44586758181,"227.9247803741203,-22.45398126290017",13398356.095836915,29.55822220535666,146727015.02739048
596,8358.15059496869,7070.112430630254,"227.74565845669983,-22.481360728708527",13875134.432647951,30.610046766620545,151948272.14950436
597,8189.062084257171,7043.743206672247,"227.5641381955352,-22.511628509244407",14136710.117316455,31.187111009102676,154812819.04918566
598,8020.034632645316,7017.38351656984,"227.38253894216518,-22.541692745494185",13408828.806800282,29.581326138072992,146841702.94939435
599,7851.065021435126,6991.032858363527,"227.20086086944784,-22.571553082224113",13696360.247145496,30.21565158396787,149990494.46281648
600,7682.150036312551,6964.6907307780775,"227.01910415375835,-22.601209165342134",13195126.711913183,29.10987621084007,144501425.5106101
601,7463.165300366365,6930.540291736522,"226.78327241934286,-22.639364474019796",13223762.271934235,29.17304935238242,144815016.98522633
602,7294.365027793384,6904.216080396825,"226.60133725829485,-22.668549838845703",13517047.049024984,29.8200672812006,148026813.9838798
603,7125.201797109526,6880.532184299611,"226.41883611049224,-22.694907669997317",13371739.23779557,29.499502538647775,146435530.60184756
604,6956.488113270697,6854.221499261832,"226.2367504322534,-22.723680683157387",14002847.841565706,30.891796355330726,153346877.10786173
605,6785.178030758904,6827.505921145456,"226.05174152194954,-22.752692136235193",13386741.432342056,29.532599001885593,146599821.44536003
606,6616.539487492522,6801.206977815238,"225.86950226461767,-22.781049006859572",13234916.773206608,29.197657388236998,144937171.27520847
607,6447.9340010546775,6774.913201374174,"225.68718775563954,-22.80919880665663",13092576.002896283,28.88363825875427,143378380.3164562
608,6276.724466188814,6748.213339427528,"225.50194761672438,-22.837576174274183",14175025.756820122,31.27163945261386,155232418.2427752
609,6060.776186399103,6714.536556708194,"225.26815036692057,-22.87306952196928",13512526.209931172,29.81009382135719,147977305.7292171
610,5889.624878206416,6687.8458024607635,"225.08273691668646,-22.900961619585406",13420931.871102903,29.60802680653289,146974245.06762925
611,5721.126758119594,6661.568820179117,"224.90010171953273,-22.928214369047282",13519415.995348822,29.825293432926358,148052756.60104644
